677,29,1981,1
678,30,1981,1
679,31,1981,1
680,32,1981,1
681,33,1981,1
682,34,1981,1
683,1,1981,2
684,2,1981,2
685,3,1981,2
686,4,1981,2
687,5,1981,2
688,6,1981,2
689,7,1981,2
690,8,1981,2
691,9,1981,2
692,10,1981,2
693,11,1981,2
694,12,1981,2
695,13,1981,2
696,14,1981,2
697,15,1981,2
698,16,1981,2
699,17,1981,2
700,18,1981,2
701,19,1981,2
702,20,1981,2
703,21,1981,2
704,22,1981,2
705,23,1981,2
706,24,1981,2
707,25,1981,2
708,26,1981,2
709,27,1981,2
710,28,1981,2
711,29,1981,2
712,30,1981,2
713,31,1981,2
714,32,1981,2
715,33,1981,2
716,34,1981,2
717,35,1981,2
718,36,1981,2
719,37,1981,2
720,38,1981,2
721,1,1982,1
722,2,1982,1
723,3,1982,1
724,4,1982,1
725,5,1982,1
726,6,1982,1
727,7,1982,1
728,8,1982,1
729,9,1982,1
730,10,1982,1
731,11,1982,1
732,12,1982,1
733,13,1982,1
734,14,1982,1
735,15,1982,1
736,16,1982,1
737,17,1982,1
738,18,1982,1
739,19,1982,1
740,20,1982,1
741,21,1982,1
742,22,1982,1
743,23,1982,1
744,24,1982,1
745,25,1982,1
746,26,1982,1
747,27,1982,1
748,28,1982,1
749,29,1982,1
750,30,1982,1
751,31,1982,1
752,32,1982,1
753,33,1982,1
754,34,1982,1
755,1,1982,2
756,2,1982,2
757,3,1982,2
758,4,1982,2
759,5,1982,2
760,6,1982,2
761,7,1982,2
762,8,1982,2
763,9,1982,2
764,10,1982,2
765,11,1982,2
766,12,1982,2
767,13,1982,2
768,14,1982,2
769,15,1982,2
770,16,1982,2
771,17,1982,2
772,18,1982,2
773,19,1982,2
774,20,1982,2
775,21,1982,2
776,22,1982,2
777,23,1982,2
778,24,1982,2
779,25,1982,2
780,26,1982,2
781,27,1982,2
782,28,1982,2
783,29,1982,2
784,30,1982,2
785,31,1982,2
786,32,1982,2
787,33,1982,2
788,34,1982,2
789,35,1982,2
790,36,1982,2
791,37,1982,2
792,38,1982,2
793,1,1983,1
794,2,1983,1
795,3,1983,1
796,4,1983,1
797,5,1983,1
798,6,1983,1
799,7,1983,1
800,8,1983,1
801,9,1983,1
802,10,1983,1
803,11,1983,1
804,12,1983,1
805,13,1983,1
806,14,1983,1
807,15,1983,1
808,16,1983,1
809,17,1983,1
810,18,1983,1
811,19,1983,1
812,20,1983,1
813,21,1983,1
814,22,1983,1
815,23,1983,1
816,24,1983,1
817,25,1983,1
818,26,1983,1
819,27,1983,1
820,28,1983,1
821,29,1983,1
822,30,1983,1
823,31,1983,1
824,32,1983,1
825,33,1983,1
826,34,1983,1
827,1,1983,2
828,2,1983,2
829,3,1983,2
830,4,1983,2
831,5,1983,2
832,6,1983,2
833,7,1983,2
834,8,1983,2
835,9,1983,2
836,10,1983,2
837,11,1983,2
838,12,1983,2
839,13,1983,2
840,14,1983,2
841,15,1983,2
842,16,1983,2
843,17,1983,2
844,18,1983,2
845,19,1983,2
846,20,1983,2
847,21,1983,2
848,22,1983,2
849,23,1983,2
850,24,1983,2
851,25,1983,2
852,26,1983,2
853,27,1983,2
854,28,1983,2
855,29,1983,2
856,30,1983,2
857,31,1983,2
858,32,1983,2
859,33,1983,2
860,34,1983,2
861,35,1983,2
862,36,1983,2
863,37,1983,2
864,38,1983,2
865,1,1984,1
866,2,1984,1
867,3,1984,1
868,4,1984,1
869,5,1984,1
870,6,1984,1
871,7,1984,1
872,8,1984,1
873,9,1984,1
874,10,1984,1
875,11,1984,1
876,12,1984,1
877,13,1984,1
878,14,1984,1
879,15,1984,1
880,16,1984,1
881,17,1984,1
882,18,1984,1
883,19,1984,1
884,20,1984,1
885,21,1984,1
886,22,1984,1
887,23,1984,1
888,24,1984,1
889,25,1984,1
890,26,1984,1
891,27,1984,1
892,28,1984,1
893,29,1984,1
894,30,1984,1
895,31,1984,1
896,32,1984,1
897,33,1984,1
898,34,1984,1
899,1,1984,2
900,2,1984,2
901,3,1984,2
902,4,1984,2
903,5,1984,2
904,6,1984,2
905,7,1984,2
906,8,1984,2
907,9,1984,2
908,10,1984,2
909,11,1984,2
910,12,1984,2
911,13,1984,2
912,14,1984,2
913,15,1984,2
914,16,1984,2
915,17,1984,2
916,18,1984,2
917,19,1984,2
918,20,1984,2
919,21,1984,2
920,22,1984,2
921,23,1984,2
922,24,1984,2
923,25,1984,2
924,26,1984,2
925,27,1984,2
926,28,1984,2
927,29,1984,2
928,30,1984,2
929,31,1984,2
930,32,1984,2
931,33,1984,2
932,34,1984,2
933,35,1984,2
934,36,1984,2
935,37,1984,2
936,38,1984,2
937,1,1985,1
938,2,1985,1
939,3,1985,1
940,4,1985,1
941,5,1985,1
942,6,1985,1
943,7,1985,1
944,8,1985,1
945,9,1985,1
946,10,1985,1
947,11,1985,1
948,12,1985,1
949,13,1985,1
950,14,1985,1
951,15,1985,1
952,16,1985,1
953,17,1985,1
954,18,1985,1
955,19,1985,1
956,20,1985,1
957,21,1985,1
958,22,1985,1
959,23,1985,1
960,24,1985,1
961,25,1985,1
962,26,1985,1
963,27,1985,1
964,28,1985,1
965,29,1985,1
966,30,1985,1
967,31,1985,1
968,32,1985,1
969,33,1985,1
970,34,1985,1
971,1,1985,2
972,2,1985,2
973,3,1985,2
974,4,1985,2
975,5,1985,2
976,6,1985,2
977,7,1985,2
978,8,1985,2
979,9,1985,2
980,10,1985,2
981,11,1985,2
982,12,1985,2
983,13,1985,2
984,14,1985,2
985,15,1985,2
986,16,1985,2
987,17,1985,2
988,18,1985,2
989,19,1985,2
990,20,1985,2
991,21,1985,2
992,22,1985,2
993,23,1985,2
994,24,1985,2
995,25,1985,2
996,26,1985,2
997,27,1985,2
998,28,1985,2
999,29,1985,2
1000,30,1985,2
1001,31,1985,2
1002,32,1985,2
1003,33,1985,2
1004,34,1985,2
1005,35,1985,2
1006,36,1985,2
1007,37,1985,2
1008,38,1985,2
1009,1,1986,1
1010,2,1986,1
1011,3,1986,1
1012,4,1986,1
1013,5,1986,1
1014,6,1986,1
1015,7,1986,1
1016,8,1986,1
1017,9,1986,1
1018,10,1986,1
1019,11,1986,1
1020,12,1986,1
1021,13,1986,1
1022,14,1986,1
1023,15,1986,1
1024,16,1986,1
1025,17,1986,1
1026,18,1986,1
1027,19,1986,1
1028,20,1986,1
1029,21,1986,1
1030,22,1986,1
1031,23,1986,1
1032,24,1986,1
1033,25,1986,1
1034,26,1986,1
1035,27,1986,1
1036,28,1986,1
1037,29,1986,1
1038,30,1986,1
1039,31,1986,1
1040,32,1986,1
1041,33,1986,1
1042,34,1986,1
1043,35,1986,1
1044,36,1986,1
1045,37,1986,1
1046,38,1986,1
1047,39,1986,1
1048,40,1986,1
1049,41,1986,1
1050,42,1986,1
1051,43,1986,1
1052,44,1986,1
1053,1,1986,2
1054,2,1986,2
1055,3,1986,2
1056,4,1986,2
1057,5,1986,2
1058,6,1986,2
1059,7,1986,2
1060,8,1986,2
1061,9,1986,2
1062,10,1986,2
1063,11,1986,2
1064,12,1986,2
1065,13,1986,2
1066,14,1986,2
1067,15,1986,2
1068,16,1986,2
1069,17,1986,2
1070,18,1986,2
1071,19,1986,2
1072,20,1986,2
1073,21,1986,2
1074,22,1986,2
1075,23,1986,2
1076,24,1986,2
1077,25,1986,2
1078,26,1986,2
1079,27,1986,2
1080,28,1986,2
1081,29,1986,2
1082,30,1986,2
1083,31,1986,2
1084,32,1986,2
1085,33,1986,2
1086,34,1986,2
1087,35,1986,2
1088,36,1986,2
1089,37,1986,2
1090,38,1986,2
1091,39,1986,2
1092,40,1986,2
1093,41,1986,2
1094,42,1986,2
1095,43,1986,2
1096,44,1986,2
1097,1,1986,Descens
1098,2,1986,Descens
1099,3,1986,Descens
1100,1,1987,1
1101,2,1987,1
1102,3,1987,1
1103,4,1987,1
1104,5,1987,1
1105,6,1987,1
1106,7,1987,1
1107,8,1987,1
1108,9,1987,1
1109,10,1987,1
1110,11,1987,1
1111,12,1987,1
1112,13,1987,1
1113,14,1987,1
1114,15,1987,1
1115,16,1987,1
1116,17,1987,1
1117,18,1987,1
1118,19,1987,1
1119,20,1987,1
1120,21,1987,1
1121,22,1987,1
1122,23,1987,1
1123,24,1987,1
1124,25,1987,1
1125,26,1987,1
1126,27,1987,1
1127,28,1987,1
1128,29,1987,1
1129,30,1987,1
1130,31,1987,1
1131,32,1987,1
1132,33,1987,1
1133,34,1987,1
1134,35,1987,1
1135,36,1987,1
1136,37,1987,1
1137,38,1987,1
1138,1,1987,2
1139,2,1987,2
1140,3,1987,2
1141,4,1987,2
1142,5,1987,2
1143,6,1987,2
1144,7,1987,2
1145,8,1987,2
1146,9,1987,2
1147,10,1987,2
1148,11,1987,2
1149,12,1987,2
1150,13,1987,2
1151,14,1987,2
1152,15,1987,2
1153,16,1987,2
1154,17,1987,2
1155,18,1987,2
1156,19,1987,2
1157,20,1987,2
1158,21,1987,2
1159,22,1987,2
1160,23,1987,2
1161,24,1987,2
1162,25,1987,2
1163,26,1987,2
1164,27,1987,2
1165,28,1987,2
1166,29,1987,2
1167,30,1987,2
1168,31,1987,2
1169,32,1987,2
1170,33,1987,2
1171,34,1987,2
1172,35,1987,2
1173,36,1987,2
1174,37,1987,2
1175,38,1987,2
1176,1,1987,Promoci
1177,2,1987,Promoci
1178,1,1988,1
1179,2,1988,1
1180,3,1988,1
1181,4,1988,1
1182,5,1988,1
1183,6,1988,1
1184,7,1988,1
1185,8,1988,1
1186,9,1988,1
1187,10,1988,1
1188,11,1988,1
1189,12,1988,1
1190,13,1988,1
1191,14,1988,1
1192,15,1988,1
1193,16,1988,1
1194,17,1988,1
1195,18,1988,1
1196,19,1988,1
1197,20,1988,1
1198,21,1988,1
1199,22,1988,1
1200,23,1988,1
1201,24,1988,1
1202,25,1988,1
1203,26,1988,1
1204,27,1988,1
1205,28,1988,1
1206,29,1988,1
1207,30,1988,1
1208,31,1988,1
1209,32,1988,1
1210,33,1988,1
1211,34,1988,1
1212,35,1988,1
1213,36,1988,1
1214,37,1988,1
1215,38,1988,1
1216,1,1988,2
1217,2,1988,2
1218,3,1988,2
1219,4,1988,2
1220,5,1988,2
1221,6,1988,2
1222,7,1988,2
1223,8,1988,2
1224,9,1988,2
1225,10,1988,2
1226,11,1988,2
1227,12,1988,2
1228,13,1988,2
1229,14,1988,2
1230,15,1988,2
1231,16,1988,2
1232,17,1988,2
1233,18,1988,2
1234,19,1988,2
1235,20,1988,2
1236,21,1988,2
1237,22,1988,2
1238,23,1988,2
1239,24,1988,2
1240,25,1988,2
1241,26,1988,2
1242,27,1988,2
1243,28,1988,2
1244,29,1988,2
1245,30,1988,2
1246,31,1988,2
1247,32,1988,2
1248,33,1988,2
1249,34,1988,2
1250,35,1988,2
1251,36,1988,2
1252,37,1988,2
1253,38,1988,2
1254,1,1988,Promoci
1255,2,1988,Promoci
1256,1,1989,1
1257,2,1989,1
1258,3,1989,1
1259,4,1989,1
1260,5,1989,1
1261,6,1989,1
1262,7,1989,1
1263,8,1989,1
1264,9,1989,1
1265,10,1989,1
1266,11,1989,1
1267,12,1989,1
1268,13,1989,1
1269,14,1989,1
1270,15,1989,1
1271,16,1989,1
1272,17,1989,1
1273,18,1989,1
1274,19,1989,1
1275,20,1989,1
1276,21,1989,1
1277,22,1989,1
1278,23,1989,1
1279,24,1989,1
1280,25,1989,1
1281,26,1989,1
1282,27,1989,1
1283,28,1989,1
1284,29,1989,1
1285,30,1989,1
1286,31,1989,1
1287,32,1989,1
1288,33,1989,1
1289,34,1989,1
1290,35,1989,1
1291,36,1989,1
1292,37,1989,1
1293,38,1989,1
1294,1,1989,2
1295,2,1989,2
1296,3,1989,2
1297,4,1989,2
1298,5,1989,2
1299,6,1989,2
1300,7,1989,2
1301,8,1989,2
1302,9,1989,2
1303,10,1989,2
1304,11,1989,2
1305,12,1989,2
1306,13,1989,2
1307,14,1989,2
1308,15,1989,2
1309,16,1989,2
1310,17,1989,2
1311,18,1989,2
1312,19,1989,2
1313,20,1989,2
1314,21,1989,2
1315,22,1989,2
1316,23,1989,2
1317,24,1989,2
1318,25,1989,2
1319,26,1989,2
1320,27,1989,2
1321,28,1989,2
1322,29,1989,2
1323,30,1989,2
1324,31,1989,2
1325,32,1989,2
1326,33,1989,2
1327,34,1989,2
1328,35,1989,2
1329,36,1989,2
1330,37,1989,2
1331,38,1989,2
1332,1,1989,Promoci
1333,2,1989,Promoci
1334,1,1990,1
1335,2,1990,1
1336,3,1990,1
1337,4,1990,1
1338,5,1990,1
1339,6,1990,1
1340,7,1990,1
1341,8,1990,1
1342,9,1990,1
1343,10,1990,1
1344,11,1990,1
1345,12,1990,1
1346,13,1990,1
1347,14,1990,1
1348,15,1990,1
1349,16,1990,1
1350,17,1990,1
1351,18,1990,1
1352,19,1990,1
1353,20,1990,1
1354,21,1990,1
1355,22,1990,1
1356,23,1990,1
1357,24,1990,1
1358,25,1990,1
1359,26,1990,1
1360,27,1990,1
1361,28,1990,1
1362,29,1990,1
1363,30,1990,1
1364,31,1990,1
1365,32,1990,1
1366,33,1990,1
1367,34,1990,1
1368,35,1990,1
1369,36,1990,1
1370,37,1990,1
1371,38,1990,1
1372,1,1990,2
1373,2,1990,2
1374,3,1990,2
1375,4,1990,2
1376,5,1990,2
1377,6,1990,2
1378,7,1990,2
1379,8,1990,2
1380,9,1990,2
1381,10,1990,2
1382,11,1990,2
1383,12,1990,2
1384,13,1990,2
1385,14,1990,2
1386,15,1990,2
1387,16,1990,2
1388,17,1990,2
1389,18,1990,2
1390,19,1990,2
1391,20,1990,2
1392,21,1990,2
1393,22,1990,2
1394,23,1990,2
1395,24,1990,2
1396,25,1990,2
1397,26,1990,2
1398,27,1990,2
1399,28,1990,2
1400,29,1990,2
1401,30,1990,2
1402,31,1990,2
1403,32,1990,2
1404,33,1990,2
1405,34,1990,2
1406,35,1990,2
1407,36,1990,2
1408,37,1990,2
1409,38,1990,2
1410,1,1990,Promoci
1411,2,1990,Promoci
1412,1,1991,1
1413,2,1991,1
1414,3,1991,1
1415,4,1991,1
1416,5,1991,1
1417,6,1991,1
1418,7,1991,1
1419,8,1991,1
1420,9,1991,1
1421,10,1991,1
1422,11,1991,1
1423,12,1991,1
1424,13,1991,1
1425,14,1991,1
1426,15,1991,1
1427,16,1991,1
1428,17,1991,1
1429,18,1991,1
1430,19,1991,1
1431,20,1991,1
1432,21,1991,1
1433,22,1991,1
1434,23,1991,1
1435,24,1991,1
1436,25,1991,1
1437,26,1991,1
1438,27,1991,1
1439,28,1991,1
1440,29,1991,1
1441,30,1991,1
1442,31,1991,1
1443,32,1991,1
1444,33,1991,1
1445,34,1991,1
1446,35,1991,1
1447,36,1991,1
1448,37,1991,1
1449,38,1991,1
1450,1,1991,2
1451,2,1991,2
1452,3,1991,2
1453,4,1991,2
1454,5,1991,2
1455,6,1991,2
1456,7,1991,2
1457,8,1991,2
1458,9,1991,2
1459,10,1991,2
1460,11,1991,2
1461,12,1991,2
1462,13,1991,2
1463,14,1991,2
1464,15,1991,2
1465,16,1991,2
1466,17,1991,2
1467,18,1991,2
1468,19,1991,2
1469,20,1991,2
1470,21,1991,2
1471,22,1991,2
1472,23,1991,2
1473,24,1991,2
1474,25,1991,2
1475,26,1991,2
1476,27,1991,2
1477,28,1991,2
1478,29,1991,2
1479,30,1991,2
1480,31,1991,2
1481,32,1991,2
1482,33,1991,2
1483,34,1991,2
1484,35,1991,2
1485,36,1991,2
1486,37,1991,2
1487,38,1991,2
1488,1,1991,Promoci
1489,2,1991,Promoci
1490,1,1992,1
1491,2,1992,1
1492,3,1992,1
1493,4,1992,1
1494,5,1992,1
1495,6,1992,1
1496,7,1992,1
1497,8,1992,1
1498,9,1992,1
1499,10,1992,1
1500,11,1992,1
1501,12,1992,1
1502,13,1992,1
1503,14,1992,1
1504,15,1992,1
1505,16,1992,1
1506,17,1992,1
1507,18,1992,1
1508,19,1992,1
1509,20,1992,1
1510,21,1992,1
1511,22,1992,1
1512,23,1992,1
1513,24,1992,1
1514,25,1992,1
1515,26,1992,1
1516,27,1992,1
1517,28,1992,1
1518,29,1992,1
1519,30,1992,1
1520,31,1992,1
1521,32,1992,1
1522,33,1992,1
1523,34,1992,1
1524,35,1992,1
1525,36,1992,1
1526,37,1992,1
1527,38,1992,1
1528,1,1992,2
1529,2,1992,2
1530,3,1992,2
1531,4,1992,2
1532,5,1992,2
1533,6,1992,2
1534,7,1992,2
1535,8,1992,2
1536,9,1992,2
1537,10,1992,2
1538,11,1992,2
1539,12,1992,2
1540,13,1992,2
1541,14,1992,2
1542,15,1992,2
1543,16,1992,2
1544,17,1992,2
1545,18,1992,2
1546,19,1992,2
1547,20,1992,2
1548,21,1992,2
1549,22,1992,2
1550,23,1992,2
1551,24,1992,2
1552,25,1992,2
1553,26,1992,2
1554,27,1992,2
1555,28,1992,2
1556,29,1992,2
1557,30,1992,2
1558,31,1992,2
1559,32,1992,2
1560,33,1992,2
1561,34,1992,2
1562,35,1992,2
1563,36,1992,2
1564,37,1992,2
1565,38,1992,2
1566,1,1992,Promoci
1567,2,1992,Promoci
1568,1,1993,1
1569,2,1993,1
1570,3,1993,1
1571,4,1993,1
1572,5,1993,1
1573,6,1993,1
1574,7,1993,1
1575,8,1993,1
1576,9,1993,1
1577,10,1993,1
1578,11,1993,1
1579,12,1993,1
1580,13,1993,1
1581,14,1993,1
1582,15,1993,1
1583,16,1993,1
1584,17,1993,1
1585,18,1993,1
1586,19,1993,1
1587,20,1993,1
1588,21,1993,1
1589,22,1993,1
1590,23,1993,1
1591,24,1993,1
1592,25,1993,1
1593,26,1993,1
1594,27,1993,1
1595,28,1993,1
1596,29,1993,1
1597,30,1993,1
1598,31,1993,1
1599,32,1993,1
1600,33,1993,1
1601,34,1993,1
1602,35,1993,1
1603,36,1993,1
1604,37,1993,1
1605,38,1993,1
1606,1,1993,2
1607,2,1993,2
1608,3,1993,2
1609,4,1993,2
1610,5,1993,2
1611,6,1993,2
1612,7,1993,2
1613,8,1993,2
1614,9,1993,2
1615,10,1993,2
1616,11,1993,2
1617,12,1993,2
1618,13,1993,2
1619,14,1993,2
1620,15,1993,2
1621,16,1993,2
1622,17,1993,2
1623,18,1993,2
